    0.8658393210493800E+01     0.9302122821614002E+00     0.1455649333801968E+02
    0.8765350965027098E+01     0.9425262977054812E+00     0.1470001162723380E+02
    0.8872123732771040E+01     0.9548401129176427E+00     0.1484230491909569E+02
    0.8978712862521114E+01     0.9671538114599818E+00     0.1498337668138600E+02
    0.9085119694309491E+01     0.9794674767768099E+00     0.1512323034850369E+02
    0.9191345559389774E+01     0.9917811920860178E+00     0.1526186932161139E+02
    0.9297391780224125E+01     0.1004095040370702E+01     0.1539929696878559E+02
    0.9403259670472611E+01     0.1016409104371037E+01     0.1553551662517140E+02
    0.9508950534984660E+01     0.1028723466576379E+01     0.1567053159314137E+02
    0.9614465669792452E+01     0.1041038209217595E+01     0.1580434514245839E+02
    0.9719806362106148E+01     0.1053353414259584E+01     0.1593696051044222E+02
    0.9824973890310805E+01     0.1065669163394009E+01     0.1606838090213943E+02
    0.9929969523964873E+01     0.1077985538032194E+01     0.1619860949049656E+02
    0.1003479452380014E+02     0.1090302619298204E+01     0.1632764941653627E+02
    0.1013945014172305E+02     0.1102620488022072E+01     0.1645550378953626E+02
    0.1024393762081719E+02     0.1114939224733177E+01     0.1658217568721075E+02
    0.1034825819534700E+02     0.1127258909653757E+01     0.1670766815589434E+02
    0.1045241309076245E+02     0.1139579622692550E+01     0.1683198421072809E+02
    0.1055640352370466E+02     0.1151901443438543E+01     0.1695512683584767E+02
    0.1066023070201241E+02     0.1164224451154833E+01     0.1707709898457329E+02
    0.1076389582472931E+02     0.1176548724772579E+01     0.1719790357960146E+02
    0.1086740008211176E+02     0.1188874342885040E+01     0.1731754351319833E+02
    0.1097074465563736E+02     0.1201201383741694E+01     0.1743602164739442E+02
    0.1107393071801395E+02     0.1213529925242420E+01     0.1755334081418077E+02
    0.1117695943318899E+02     0.1225860044931742E+01     0.1766950381570625E+02
    0.1127983195635932E+02     0.1238191819993124E+01     0.1778451342447600E+02
    0.1138254943398124E+02     0.1250525327243308E+01     0.1789837238355089E+02
    0.1148511300378076E+02     0.1262860643126689E+01     0.1801108340674786E+02
    0.1158752379476402E+02     0.1275197843709715E+01     0.1812264917884115E+02
    0.1168978292722778E+02     0.1287537004675309E+01     0.1823307235576421E+02
    0.1179189151277001E+02     0.1299878201317302E+01     0.1834235556481232E+02
    0.1189385065430033E+02     0.1312221508534880E+01     0.1845050140484577E+02
    0.1199566144605049E+02     0.1324567000827016E+01     0.1855751244649364E+02
    0.1209732497358461E+02     0.1336914752286912E+01     0.1866339123235802E+02
    0.1219884231380930E+02     0.1349264836596413E+01     0.1876814027721867E+02
    0.1230021453498352E+02     0.1361617327020410E+01     0.1887176206823801E+02
    0.1240144269672813E+02     0.1373972296401216E+01     0.1897425906516655E+02
    0.1250252785003515E+02     0.1386329817152904E+01     0.1907563370054854E+02
    0.1260347103727662E+02     0.1398689961255620E+01     0.1917588837992787E+02
    0.1270427329221304E+02     0.1411052800249839E+01     0.1927502548205430E+02
    0.1280493564000139E+02     0.1423418405230585E+01     0.1937304735908980E+02
    0.1290545909720261E+02     0.1435786846841587E+01     0.1946995633681517E+02
    0.1300584467178861E+02     0.1448158195269389E+01     0.1956575471483674E+02
    0.1310609336314863E+02     0.1460532520237385E+01     0.1966044476679332E+02
    0.1320620616209512E+02     0.1472909890999790E+01     0.1975402874056326E+02
    0.1330618405086886E+02     0.1485290376335545E+01     0.1984650885847164E+02
    0.1340602800314355E+02     0.1497674044542132E+01     0.1993788731749766E+02
    0.1350573898402963E+02     0.1510060963429321E+01     0.2002816628948212E+02
    0.1360531795007742E+02     0.1522451200312821E+01     0.2011734792133510E+02
    0.1370476584927951E+02     0.1534844822007851E+01     0.2020543433524371E+02
    0.1380408362107243E+02     0.1547241894822607E+01     0.2029242762888014E+02
    0.1390327219633747E+02     0.1559642484551646E+01     0.2037832987560977E+02
    0.1400233249740077E+02     0.1572046656469154E+01     0.2046314312469953E+02
    0.1410126543803251E+02     0.1584454475322126E+01     0.2054686940152645E+02
    0.1420007192344538E+02     0.1596866005323426E+01     0.2062951070778650E+02
    0.1429875285029202E+02     0.1609281310144746E+01     0.2071106902170363E+02
    0.1439730910666179E+02     0.1621700452909447E+01     0.2079154629823906E+02
    0.1449574157207650E+02     0.1634123496185289E+01     0.2087094446930103E+02
    0.1459405111748530E+02     0.1646550501977041E+01     0.2094926544395470E+02
    0.1469223860525873E+02     0.1658981531718968E+01     0.2102651110863259E+02
    0.1479030488918174E+02     0.1671416646267200E+01     0.2110268332734531E+02
    0.1488825081444587E+02     0.1683855905891979E+01     0.2117778394189278E+02
    0.1498607721764050E+02     0.1696299370269770E+01     0.2125181477207596E+02
    0.1508378492674316E+02     0.1708747098475254E+01     0.2132477761590906E+02
    0.1518137476110888E+02     0.1721199148973192E+01     0.2139667424983231E+02
    0.1527884753145866E+02     0.1733655579610147E+01     0.2146750642892537E+02
    0.1537620403986700E+02     0.1746116447606094E+01     0.2153727588712134E+02
    0.1547344507974849E+02     0.1758581809545879E+01     0.2160598433742151E+02
    0.1557057143584347E+02     0.1771051721370563E+01     0.2167363347211085E+02
    0.1566758388420280E+02     0.1783526238368618E+01     0.2174022496297425E+02
    0.1576448319217173E+02     0.1796005415167003E+01     0.2180576046151360E+02
    0.1586127011837287E+02     0.1808489305722101E+01     0.2187024159916582E+02
    0.1595794541268822E+02     0.1820977963310528E+01     0.2193366998752176E+02
    0.1605450981624044E+02     0.1833471440519807E+01     0.2199604721854611E+02
    0.1615096406137317E+02     0.1845969789238916E+01     0.2205737486479836E+02
    0.1624730887163061E+02     0.1858473060648710E+01     0.2211765447965486E+02
    0.1634354496173616E+02     0.1870981305212207E+01     0.2217688759753199E+02
    0.1643967303757043E+02     0.1883494572664759E+01     0.2223507573411056E+02
    0.1653569379614834E+02     0.1896012912004097E+01     0.2229222038656145E+02
    0.1663160792559557E+02     0.1908536371480256E+01     0.2234832303377258E+02
    0.1672741610512427E+02     0.1921064998585382E+01     0.2240338513657719E+02
    0.1682311900500811E+02     0.1933598840043428E+01     0.2245740813798354E+02
    0.1691871728655666E+02     0.1946137941799739E+01     0.2251039346340612E+02
    0.1701421160208919E+02     0.1958682349010533E+01     0.2256234252089834E+02
    0.1710960259490788E+02     0.1971232106032275E+01     0.2261325670138672E+02
    0.1720489089927055E+02     0.1983787256410960E+01     0.2266313737890682E+02
    0.1730007714036280E+02     0.1996347842871301E+01     0.2271198591084073E+02
    0.1739516193426987E+02     0.2008913907305835E+01     0.2275980363815632E+02
    0.1749014588794795E+02     0.2021485490763941E+01     0.2280659188564818E+02
    0.1758502959919526E+02     0.2034062633440792E+01     0.2285235196218045E+02
    0.1767981365662282E+02     0.2046645374666233E+01     0.2289708516093140E+02
    0.1777449863962495E+02     0.2059233752893606E+01     0.2294079275963996E+02
    0.1786908511834965E+02     0.2071827805688512E+01     0.2298347602085409E+02
    0.1796357365366884E+02     0.2084427569717539E+01     0.2302513619218119E+02
    0.1805796479714856E+02     0.2097033080736944E+01     0.2306577450654039E+02
    0.1815225909101919E+02     0.2109644373581312E+01     0.2310539218241696E+02
    0.1824645706814576E+02     0.2122261482152196E+01     0.2314399042411868E+02
    0.1834055925199837E+02     0.2134884439406743E+01     0.2318157042203432E+02
    0.1843456615662291E+02     0.2147513277346326E+01     0.2321813335289416E+02
    0.1852847828661205E+02     0.2160148027005181E+01     0.2325368038003266E+02
    0.1862229613707655E+02     0.2172788718439072E+01     0.2328821265365317E+02
    0.1871602019361713E+02     0.2185435380713977E+01     0.2332173131109488E+02
    0.1880965093229678E+02     0.2198088041894831E+01     0.2335423747710173E+02
    0.1890318881961375E+02     0.2210746729034315E+01     0.2338573226409360E+02
    0.1899663431247521E+02     0.2223411468161709E+01     0.2341621677243950E+02
    0.1908998785817167E+02     0.2236082284271836E+01     0.2344569209073296E+02
    0.1918324989435236E+02     0.2248759201314091E+01     0.2347415929606942E+02
    0.1927642084900143E+02     0.2261442242181571E+01     0.2350161945432581E+02
    0.1936950114041533E+02     0.2274131428700326E+01     0.2352807362044203E+02
    0.1946249117718123E+02     0.2286826781618752E+01     0.2355352283870460E+02
    0.1955539135815670E+02     0.2299528320597104E+01     0.2357796814303220E+02
    0.1964820207245070E+02     0.2312236064197197E+01     0.2360141055726316E+02
    0.1974092369940597E+02     0.2324950029872254E+01     0.2362385109544486E+02
    0.1983355660858289E+02     0.2337670233956956E+01     0.2364529076212497E+02
    0.1992610115974496E+02     0.2350396691657684E+01     0.2366573055264446E+02
    0.2001855770284592E+02     0.2363129417042983E+01     0.2368517145343231E+02
    0.2011092657801862E+02     0.2375868423034246E+01     0.2370361444230192E+02
    0.2020320811556577E+02     0.2388613721396644E+01     0.2372106048874900E+02
    0.2029540263595258E+02     0.2401365322730319E+01     0.2373751055425103E+02
    0.2038751044980141E+02     0.2414123236461833E+01     0.2375296559256805E+02
    0.2047953185788859E+02     0.2426887470835916E+01     0.2376742655004478E+02
    0.2057146715114328E+02     0.2439658032907505E+01     0.2378089436591392E+02
    0.2066331661064873E+02     0.2452434928534090E+01     0.2379336997260059E+02
    0.2075508050764574E+02     0.2465218162368395E+01     0.2380485429602768E+02
    0.2084675910353860E+02     0.2478007737851386E+01     0.2381534825592212E+02
    0.2093835264990347E+02     0.2490803657205634E+01     0.2382485276612186E+02
    0.2102986138849930E+02     0.2503605921429040E+01     0.2383336873488345E+02
    0.2112128555128130E+02     0.2516414530288927E+01     0.2384089706519018E+02
    0.2121262536041717E+02     0.2529229482316524E+01     0.2384743865506046E+02
    0.2130388102830590E+02     0.2542050774801843E+01     0.2385299439785646E+02
    0.2139505275759939E+02     0.2554878403788959E+01     0.2385756518259283E+02
    0.2148614074122694E+02     0.2567712364071704E+01     0.2386115189424526E+02
    0.2157714516242243E+02     0.2580552649189793E+01     0.2386375541405885E+02
    0.2166806619475451E+02     0.2593399251425371E+01     0.2386537661985607E+02
    0.2175890400215959E+02     0.2606252161800009E+01     0.2386601638634417E+02
    0.2184965873897786E+02     0.2619111370072142E+01     0.2386567558542183E+02
    0.2194033054999219E+02     0.2631976864734961E+01     0.2386435508648501E+02
    0.2203091957047000E+02     0.2644848633014770E+01     0.2386205575673170E+02
    0.2212142592620814E+02     0.2657726660869792E+01     0.2385877846146543E+02
    0.2221184973358071E+02     0.2670610932989462E+01     0.2385452406439754E+02
    0.2230219109958989E+02     0.2683501432794175E+01     0.2384929342794775E+02
    0.2239245012191969E+02     0.2696398142435517E+01     0.2384308741354312E+02
    0.2248262688899270E+02     0.2709301042796967E+01     0.2383590688191515E+02
    0.2257272148002976E+02     0.2722210113495073E+01     0.2382775269339477E+02
    0.2266273396511253E+02     0.2735125332881115E+01     0.2381862570820521E+02
    0.2275266440524896E+02     0.2748046678043228E+01     0.2380852678675248E+02
    0.2284251285244162E+02     0.2760974124809012E+01     0.2379745678991332E+02
    0.2293227934975877E+02     0.2773907647748604E+01     0.2378541657932048E+02
    0.2302196393140833E+02     0.2786847220178231E+01     0.2377240701764523E+02
    0.2311156662281438E+02     0.2799792814164213E+01     0.2375842896887676E+02
    0.2320108744069654E+02     0.2812744400527434E+01     0.2374348329859864E+02
    0.2329052639315174E+02     0.2825701948848275E+01     0.2372757087426182E+02
    0.2337988347973871E+02     0.2838665427471982E+01     0.2371069256545438E+02
    0.2346915869156479E+02     0.2851634803514487E+01     0.2369284924416764E+02
    0.2355835201137531E+02     0.2864610042868661E+01     0.2367404178505863E+02
    0.2364746341364515E+02     0.2877591110210996E+01     0.2365427106570881E+02
    0.2373649286467264E+02     0.2890577969008704E+01     0.2363353796687878E+02
    0.2382544032267563E+02     0.2903570581527226E+01     0.2361184337275908E+02
    0.2391430573788960E+02     0.2916568908838148E+01     0.2358918817121674E+02
    0.2400308905266788E+02     0.2929572910827499E+01     0.2356557325403773E+02
    0.2409179020158366E+02     0.2942582546204436E+01     0.2354099951716490E+02
    0.2418040911153394E+02     0.2955597772510294E+01     0.2351546786093168E+02
    0.2426894570184517E+02     0.2968618546128003E+01     0.2348897919029112E+02
    0.2435739988438053E+02     0.2981644822291838E+01     0.2346153441504049E+02
    0.2444577156364881E+02     0.2994676555097521E+01     0.2343313445004108E+02
    0.2453406063691473E+02     0.3007713697512632E+01     0.2340378021543340E+02
    0.2462226699431060E+02     0.3020756201387340E+01     0.2337347263684752E+02
    0.2471039051894928E+02     0.3033804017465433E+01     0.2334221264560859E+02
    0.2479843108703835E+02     0.3046857095395627E+01     0.2331000117893755E+02
    0.2488638856799526E+02     0.3059915383743156E+01     0.2327683918014679E+02
    0.2497426282456362E+02     0.3072978830001619E+01     0.2324272759883100E+02
    0.2506205371293025E+02     0.3086047380605081E+01     0.2320766739105290E+02
    0.2514976108284307E+02     0.3099120980940397E+01     0.2317165951952407E+02
    0.2523738477772979E+02     0.3112199575359777E+01     0.2313470495378069E+02
    0.2532492463481705E+02     0.3125283107193544E+01     0.2309680467035426E+02
    0.2541238048525027E+02     0.3138371518763101E+01     0.2305795965293728E+02
    0.2549975215421384E+02     0.3151464751394075E+01     0.2301817089254391E+02
    0.2558703946105164E+02     0.3164562745429643E+01     0.2297743938766552E+02
    0.2567424221938796E+02     0.3177665440244012E+01     0.2293576614442126E+02
    0.2576136023724849E+02     0.3190772774256045E+01     0.2289315217670362E+02
    0.2584839331718148E+02     0.3203884684943033E+01     0.2284959850631895E+02
    0.2593534125637891E+02     0.3217001108854587E+01     0.2280510616312300E+02
    0.2602220384679767E+02     0.3230121981626642E+01     0.2275967618515153E+02
    0.2610898087528052E+02     0.3243247237995566E+01     0.2271330961874598E+02
    0.2619567212367700E+02     0.3256376811812363E+01     0.2266600751867426E+02
    0.2628227736896397E+02     0.3269510636056955E+01     0.2261777094824664E+02
    0.2636879638336589E+02     0.3282648642852531E+01     0.2256860097942688E+02
    0.2645522893447471E+02     0.3295790763479970E+01     0.2251849869293854E+02
    0.2654157478536931E+02     0.3308936928392299E+01     0.2246746517836662E+02
    0.2662783369473442E+02     0.3322087067229205E+01     0.2241550153425445E+02
    0.2671400541697902E+02     0.3335241108831573E+01     0.2236260886819598E+02
    0.2680008970235409E+02     0.3348398981256055E+01     0.2230878829692352E+02
    0.2688608629706973E+02     0.3361560611789646E+01     0.2225404094639092E+02
    0.2697199494341154E+02     0.3374725926964276E+01     0.2219836795185231E+02
    0.2705781537985630E+02     0.3387894852571392E+01     0.2214177045793643E+02
    0.2714354734118674E+02     0.3401067313676546E+01     0.2208424961871658E+02
    0.2722919055860560E+02     0.3414243234633953E+01     0.2202580659777638E+02
    0.2731474475984875E+02     0.3427422539101035E+01     0.2196644256827116E+02
    0.2740020966929736E+02     0.3440605150052939E+01     0.2190615871298535E+02
    0.2748558500808922E+02     0.3453790989797012E+01     0.2184495622438567E+02
    0.2757087049422897E+02     0.3466979979987244E+01     0.2178283630467034E+02
    0.2765606584269740E+02     0.3480172041638655E+01     0.2171980016581429E+02
    0.2774117076555968E+02     0.3493367095141641E+01     0.2165584902961055E+02
    0.2782618497207257E+02     0.3506565060276254E+01     0.2159098412770771E+02
    0.2791110816879047E+02     0.3519765856226424E+01     0.2152520670164370E+02
    0.2799594005967043E+02     0.3532969401594115E+01     0.2145851800287586E+02
    0.2808068034617603E+02     0.3546175614413410E+01     0.2139091929280734E+02
    0.2816532872738008E+02     0.3559384412164518E+01     0.2132241184281001E+02
    0.2824988490006622E+02     0.3572595711787709E+01     0.2125299693424383E+02
    0.2833434855882928E+02     0.3585809429697159E+01     0.2118267585847282E+02
    0.2841871939617451E+02     0.3599025481794718E+01     0.2111144991687765E+02
    0.2850299710261560E+02     0.3612243783483583E+01     0.2103932042086499E+02
    0.2858718136677150E+02     0.3625464249681877E+01     0.2096628869187359E+02
    0.2867127187546200E+02     0.3638686794836148E+01     0.2089235606137719E+02
    0.2875526831380215E+02     0.3651911332934751E+01     0.2081752387088441E+02
    0.2883917036529536E+02     0.3665137777521151E+01     0.2074179347193555E+02
    0.2892297771192538E+02     0.3678366041707108E+01     0.2066516622609645E+02
    0.2900669003424698E+02     0.3691596038185772E+01     0.2058764350494945E+02
    0.2909030701147543E+02     0.3704827679244665E+01     0.2050922669008149E+02
    0.2917382832157471E+02     0.3718060876778560E+01     0.2042991717306950E+02
    0.2925725364134449E+02     0.3731295542302251E+01     0.2034971635546299E+02
    0.2934058264650594E+02     0.3744531586963215E+01     0.2026862564876409E+02
    0.2942381501178624E+02     0.3757768921554164E+01     0.2018664647440488E+02
    0.2950695041100185E+02     0.3771007456525481E+01     0.2010378026372229E+02
    0.2958998851714064E+02     0.3784247101997551E+01     0.2002002845793047E+02
    0.2967292900244271E+02     0.3797487767772973E+01     0.1993539250809077E+02
    0.2975577153848002E+02     0.3810729363348663E+01     0.1984987387507934E+02
    0.2983851579623485E+02     0.3823971797927836E+01     0.1976347402955244E+02
    0.2992116144617701E+02     0.3837214980431880E+01     0.1967619445190949E+02
    0.3000370815833983E+02     0.3850458819512113E+01     0.1958803663225391E+02
    0.3008615560239505E+02     0.3863703223561420E+01     0.1949900207035190E+02
    0.3016850344772642E+02     0.3876948100725780E+01     0.1940909227558897E+02
    0.3025075136350219E+02     0.3890193358915677E+01     0.1931830876692463E+02
    0.3033289901874642E+02     0.3903438905817388E+01     0.1922665307284492E+02
    0.3041494608240910E+02     0.3916684648904166E+01     0.1913412673131309E+02
    0.3049689222343519E+02     0.3929930495447296E+01     0.1904073128971839E+02
    0.3057873711083242E+02     0.3943176352527048E+01     0.1894646830482298E+02
    0.3066048041373805E+02     0.3956422127043498E+01     0.1885133934270710E+02
    0.3074212180148447E+02     0.3969667725727253E+01     0.1875534597871239E+02
    0.3082366094366367E+02     0.3982913055150044E+01     0.1865848979738369E+02
    0.3090509751019066E+02     0.3996158021735216E+01     0.1856077239240895E+02
    0.3098643117136574E+02     0.4009402531768098E+01     0.1846219536655772E+02
    0.3106766159793573E+02     0.4022646491406260E+01     0.1836276033161800E+02
    0.3114878846115414E+02     0.4035889806689661E+01     0.1826246890833151E+02
    0.3122981143284023E+02     0.4049132383550679E+01     0.1816132272632757E+02
    0.3131073018543708E+02     0.4062374127824028E+01     0.1805932342405544E+02
    0.3139154439206859E+02     0.4075614945256572E+01     0.1795647264871536E+02
    0.3147225372659544E+02     0.4088854741517017E+01     0.1785277205618811E+02
    0.3155285786367011E+02     0.4102093422205498E+01     0.1774822331096333E+02
    0.3163335647879080E+02     0.4115330892863057E+01     0.1764282808606650E+02
    0.3171374924835440E+02     0.4128567058981009E+01     0.1753658806298470E+02
    0.3179403584970852E+02     0.4141801826010199E+01     0.1742950493159113E+02
    0.3187421596120247E+02     0.4155035099370155E+01     0.1732158039006848E+02
    0.3195428926223734E+02     0.4168266784458131E+01     0.1721281614483108E+02
    0.3203425543331513E+02     0.4181496786658041E+01     0.1710321391044609E+02
    0.3211411415608688E+02     0.4194725011349291E+01     0.1699277540955343E+02
    0.3219386511339998E+02     0.4207951363915505E+01     0.1688150237278481E+02
    0.3227350798934444E+02     0.4221175749753145E+01     0.1676939653868168E+02
    0.3235304246929837E+02     0.4234398074280025E+01     0.1665645965361222E+02
    0.3243246823997249E+02     0.4247618242943733E+01     0.1654269347168740E+02
    0.3251178498945382E+02     0.4260836161229931E+01     0.1642809975467611E+02
    0.3259099240724841E+02     0.4274051734670575E+01     0.1631268027191939E+02
    0.3267009018432329E+02     0.4287264868852018E+01     0.1619643680024384E+02
    0.3274907801314753E+02     0.4300475469423019E+01     0.1607937112387419E+02
    0.3282795558773249E+02     0.4313683442102653E+01     0.1596148503434505E+02
    0.3290672260367117E+02     0.4326888692688122E+01     0.1584278033041198E+02
    0.3298537875817684E+02     0.4340091127062466E+01     0.1572325881796167E+02
    0.3306392375012074E+02     0.4353290651202174E+01     0.1560292230992158E+02
    0.3314235728006913E+02     0.4366487171184711E+01     0.1548177262616876E+02
    0.3322067905031937E+02     0.4379680593195930E+01     0.1535981159343812E+02
    0.3329888876493538E+02     0.4392870823537406E+01     0.1523704104522995E+02
    0.3337698612978225E+02     0.4406057768633663E+01     0.1511346282171696E+02
    0.3345497085256007E+02     0.4419241335039317E+01     0.1498907876965066E+02
    0.3353284264283706E+02     0.4432421429446116E+01     0.1486389074226719E+02
    0.3361060121208192E+02     0.4445597958689896E+01     0.1473790059919268E+02
    0.3368824627369550E+02     0.4458770829757440E+01     0.1461111020634801E+02
    0.3376577754304162E+02     0.4471939949793247E+01     0.1448352143585321E+02
    0.3384319473747736E+02     0.4485105226106215E+01     0.1435513616593123E+02
    0.3392049757638247E+02     0.4498266566176220E+01     0.1422595628081148E+02
    0.3399768578118816E+02     0.4511423877660627E+01     0.1409598367063278E+02
    0.3407475907540523E+02     0.4524577068400696E+01     0.1396522023134603E+02
    0.3415171718465146E+02     0.4537726046427901E+01     0.1383366786461647E+02
    0.3422855983667832E+02     0.4550870719970174E+01     0.1370132847772559E+02
    0.3430528676139711E+02     0.4564010997458047E+01     0.1356820398347270E+02
    0.3438189769090430E+02     0.4577146787530716E+01     0.1343429630007627E+02
    0.3445839235950636E+02     0.4590277999042024E+01     0.1329960735107492E+02
    0.3453477050374388E+02     0.4603404541066344E+01     0.1316413906522811E+02
    0.3461103186241502E+02     0.4616526322904394E+01     0.1302789337641672E+02
    0.3468717617659844E+02     0.4629643254088958E+01     0.1289087222354327E+02
    0.3476320318967552E+02     0.4642755244390529E+01     0.1275307755043203E+02
    0.3483911264735202E+02     0.4655862203822864E+01     0.1261451130572888E+02
    0.3491490429767911E+02     0.4668964042648463E+01     0.1247517544280107E+02
    0.3499057789107383E+02     0.4682060671383963E+01     0.1233507191963675E+02
    0.3506613318033894E+02     0.4695152000805452E+01     0.1219420269874449E+02
    0.3514156992068222E+02     0.4708237941953700E+01     0.1205256974705257E+02
    0.3521688786973516E+02     0.4721318406139317E+01     0.1191017503580824E+02
    0.3529208678757110E+02     0.4734393304947822E+01     0.1176702054047692E+02
    0.3536716643672282E+02     0.4747462550244641E+01     0.1162310824064132E+02
    0.3544212658219957E+02     0.4760526054180024E+01     0.1147844011990049E+02
    0.3551696699150354E+02     0.4773583729193883E+01     0.1133301816576892E+02
    0.3559168743464584E+02     0.4786635488020553E+01     0.1118684436957559E+02
    0.3566628768416185E+02     0.4799681243693481E+01     0.1103992072636301E+02
    0.3574076751512617E+02     0.4812720909549828E+01     0.1089224923478638E+02
